Linux 5.15.0-121-generic (NEU) 	09/17/2024 	_x86_64_	(16 CPU)

11:51:01 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:51:36 AM  1000     14062  173.00    1.00    0.00   10.00  174.00     7  two_node_pipeli
11:51:37 AM  1000     14062  178.00    0.00    0.00   18.00  178.00     5  two_node_pipeli
11:51:38 AM  1000     14062  187.00    2.00    0.00    4.00  189.00     5  two_node_pipeli
11:51:39 AM  1000     14062  179.00    2.00    0.00    7.00  181.00     6  two_node_pipeli
11:51:40 AM  1000     14062  180.00    0.00    0.00    6.00  180.00     6  two_node_pipeli
11:51:41 AM  1000     14062  190.00    1.00    0.00    7.00  191.00     6  two_node_pipeli
11:51:42 AM  1000     14062  170.00    1.00    0.00    8.00  171.00     7  two_node_pipeli
11:51:43 AM  1000     14062  189.00    0.00    0.00    5.00  189.00     7  two_node_pipeli
11:51:44 AM  1000     14062  171.00    0.00    0.00    6.00  171.00     6  two_node_pipeli
11:51:45 AM  1000     14062  190.00    1.00    0.00   14.00  191.00     6  two_node_pipeli
11:51:46 AM  1000     14062  171.00    1.00    0.00    8.00  172.00     7  two_node_pipeli
11:51:47 AM  1000     14062  193.00    0.00    0.00    2.00  193.00     6  two_node_pipeli
11:51:48 AM  1000     14062  187.00    2.00    0.00    3.00  189.00     6  two_node_pipeli
11:51:49 AM  1000     14062  182.00    1.00    0.00    9.00  183.00     5  two_node_pipeli
11:51:50 AM  1000     14062  179.00    2.00    0.00    8.00  181.00     5  two_node_pipeli
11:51:51 AM  1000     14062  191.00    3.00    0.00   10.00  194.00     5  two_node_pipeli
11:51:52 AM  1000     14062  174.00    1.00    0.00   21.00  175.00     5  two_node_pipeli
11:51:53 AM  1000     14062  208.00    5.00    0.00   11.00  213.00     5  two_node_pipeli
11:51:54 AM  1000     14062  187.00    2.00    0.00    8.00  189.00     7  two_node_pipeli
11:51:55 AM  1000     14062  182.18    0.99    0.00    8.91  183.17     6  two_node_pipeli
11:51:56 AM  1000     14062  185.00    2.00    0.00    5.00  187.00     5  two_node_pipeli
11:51:57 AM  1000     14062  179.00    1.00    0.00    4.00  180.00     6  two_node_pipeli
11:51:58 AM  1000     14062  182.00    2.00    0.00   15.00  184.00     7  two_node_pipeli
11:51:59 AM  1000     14062  165.00    1.00    0.00    5.00  166.00     6  two_node_pipeli
11:52:00 AM  1000     14062  188.00    1.00    0.00    8.00  189.00     6  two_node_pipeli
11:52:01 AM  1000     14062  198.00    0.00    0.00    7.00  198.00     7  two_node_pipeli
11:52:02 AM  1000     14062  188.00    1.00    0.00    6.00  189.00     6  two_node_pipeli
11:52:03 AM  1000     14062  165.00    1.00    0.00   19.00  166.00     6  two_node_pipeli
11:52:04 AM  1000     14062  179.00    0.00    0.00    8.00  179.00     7  two_node_pipeli
11:52:05 AM  1000     14062  195.00    0.00    0.00    5.00  195.00     7  two_node_pipeli
11:52:06 AM  1000     14062  169.00    1.00    0.00    5.00  170.00     6  two_node_pipeli
11:52:07 AM  1000     14062  188.00    0.00    0.00    8.00  188.00     7  two_node_pipeli
11:52:08 AM  1000     14062  166.00    1.00    0.00    7.00  167.00     6  two_node_pipeli
11:52:09 AM  1000     14062  199.00    1.00    0.00    5.00  200.00     6  two_node_pipeli
11:52:10 AM  1000     14062  177.00    1.00    0.00    5.00  178.00     5  two_node_pipeli
11:52:11 AM  1000     14062  179.00    2.00    0.00   11.00  181.00     7  two_node_pipeli
11:52:12 AM  1000     14062  170.00    0.00    0.00    9.00  170.00     6  two_node_pipeli
11:52:13 AM  1000     14062  185.00    1.00    0.00    5.00  186.00     6  two_node_pipeli
11:52:14 AM  1000     14062  187.00    1.00    0.00    8.00  188.00     7  two_node_pipeli
11:52:15 AM  1000     14062  176.00    1.00    0.00    8.00  177.00     6  two_node_pipeli
11:52:16 AM  1000     14062  185.00    0.00    0.00    6.00  185.00     7  two_node_pipeli
11:52:17 AM  1000     14062  173.00    0.00    0.00   18.00  173.00     6  two_node_pipeli
11:52:18 AM  1000     14062  183.00    1.00    0.00    9.00  184.00     5  two_node_pipeli
11:52:19 AM  1000     14062  192.00    1.00    0.00    6.00  193.00     6  two_node_pipeli
11:52:20 AM  1000     14062  178.00    0.00    0.00    9.00  178.00     5  two_node_pipeli
11:52:21 AM  1000     14062  184.00    0.00    0.00    7.00  184.00     6  two_node_pipeli
11:52:22 AM  1000     14062  172.00    0.00    0.00    6.00  172.00     6  two_node_pipeli
11:52:23 AM  1000     14062  192.00    1.00    0.00   10.00  193.00     5  two_node_pipeli
11:52:24 AM  1000     14062  176.00    0.00    0.00   18.00  176.00     5  two_node_pipeli
11:52:25 AM  1000     14062  182.00    2.00    0.00    6.00  184.00     7  two_node_pipeli
11:52:26 AM  1000     14062  177.00    0.00    0.00    5.00  177.00     6  two_node_pipeli
11:52:27 AM  1000     14062  187.00    0.00    0.00    5.00  187.00     6  two_node_pipeli
11:52:28 AM  1000     14062  181.00    1.00    0.00    6.00  182.00     7  two_node_pipeli
11:52:29 AM  1000     14062  184.00    1.00    0.00    6.00  185.00     7  two_node_pipeli
11:52:30 AM  1000     14062  161.00    0.00    0.00   17.00  161.00     6  two_node_pipeli
11:52:31 AM  1000     14062  194.00    1.00    0.00    4.00  195.00     6  two_node_pipeli
11:52:32 AM  1000     14062  177.00    1.00    0.00    9.00  178.00     6  two_node_pipeli
11:52:33 AM  1000     14062  189.00    1.00    0.00    7.00  190.00     6  two_node_pipeli
11:52:34 AM  1000     14062  171.00    1.00    0.00    5.00  172.00     6  two_node_pipeli
11:52:35 AM  1000     14062  191.00    1.00    0.00    7.00  192.00     6  two_node_pipeli
11:52:36 AM  1000     14062  173.00    1.00    0.00    7.00  174.00     5  two_node_pipeli
11:52:37 AM  1000     14062  179.00    0.00    0.00   14.00  179.00     7  two_node_pipeli
11:52:38 AM  1000     14062  189.00    0.00    0.00    8.00  189.00     7  two_node_pipeli
11:52:39 AM  1000     14062  180.00    2.00    0.00    7.00  182.00     7  two_node_pipeli
11:52:40 AM  1000     14062  169.00    0.00    0.00    6.00  169.00     6  two_node_pipeli
11:52:41 AM  1000     14062  197.00    0.00    0.00    7.00  197.00     6  two_node_pipeli
11:52:42 AM  1000     14062  177.00    2.00    0.00    3.00  179.00     7  two_node_pipeli
11:52:43 AM  1000     14062  182.00    0.00    0.00    8.00  182.00     5  two_node_pipeli
11:52:44 AM  1000     14062  170.00    1.00    0.00   17.00  171.00     5  two_node_pipeli
11:52:45 AM  1000     14062  192.00    0.00    0.00    3.00  192.00     6  two_node_pipeli
11:52:46 AM  1000     14062  177.00    2.00    0.00    5.00  179.00     5  two_node_pipeli
11:52:47 AM  1000     14062  189.00    0.00    0.00    6.00  189.00     6  two_node_pipeli
11:52:48 AM  1000     14062  173.00    1.00    0.00    5.00  174.00     5  two_node_pipeli
11:52:49 AM  1000     14062  182.00    0.00    0.00    9.00  182.00     6  two_node_pipeli
11:52:50 AM  1000     14062  182.00    0.00    0.00   12.00  182.00     7  two_node_pipeli
11:52:51 AM  1000     14062  184.00    1.00    0.00   22.00  185.00     5  two_node_pipeli
11:52:52 AM  1000     14062  179.00    1.00    0.00    5.00  180.00     7  two_node_pipeli
11:52:53 AM  1000     14062  182.00    0.00    0.00    6.00  182.00     6  two_node_pipeli
11:52:54 AM  1000     14062  174.00    2.00    0.00    5.00  176.00     7  two_node_pipeli
11:52:55 AM  1000     14062  192.00    1.00    0.00    5.00  193.00     6  two_node_pipeli
11:52:56 AM  1000     14062  180.00    0.00    0.00    8.00  180.00     7  two_node_pipeli
11:52:57 AM  1000     14062  182.00    1.00    0.00   11.00  183.00     7  two_node_pipeli
11:52:58 AM  1000     14062  172.00    0.00    0.00    7.00  172.00     7  two_node_pipeli
11:52:59 AM  1000     14062  191.00    0.00    0.00    5.00  191.00     7  two_node_pipeli
11:53:00 AM  1000     14062  173.00    1.00    0.00    5.00  174.00     6  two_node_pipeli
11:53:01 AM  1000     14062  186.00    0.00    0.00    9.00  186.00     6  two_node_pipeli
11:53:02 AM  1000     14062  180.00    0.00    0.00    7.00  180.00     6  two_node_pipeli
11:53:03 AM  1000     14062  186.00    0.00    0.00    5.00  186.00     6  two_node_pipeli
11:53:04 AM  1000     14062  179.00    2.00    0.00    6.00  181.00     6  two_node_pipeli
11:53:05 AM  1000     14062  163.00    1.00    0.00   20.00  164.00     6  two_node_pipeli
11:53:06 AM  1000     14062  196.00    1.00    0.00    6.00  197.00     6  two_node_pipeli
11:53:07 AM  1000     14062  177.00    1.00    0.00    6.00  178.00     5  two_node_pipeli
11:53:08 AM  1000     14062  184.00    1.00    0.00    3.00  185.00     6  two_node_pipeli
11:53:09 AM  1000     14062  188.00    1.00    0.00    9.00  189.00     7  two_node_pipeli
11:53:10 AM  1000     14062  172.00    0.00    0.00    6.00  172.00     6  two_node_pipeli
11:53:11 AM  1000     14062  191.00    1.00    0.00    9.00  192.00     6  two_node_pipeli
11:53:12 AM  1000     14062  176.00    0.00    0.00   14.00  176.00     6  two_node_pipeli
11:53:13 AM  1000     14062  186.00    1.00    0.00    8.00  187.00     6  two_node_pipeli
11:53:14 AM  1000     14062  178.00    1.00    0.00    7.00  179.00     7  two_node_pipeli
11:53:15 AM  1000     14062  170.00    1.00    0.00    3.00  171.00     6  two_node_pipeli
11:53:16 AM  1000     14062  181.00    0.00    0.00    5.00  181.00     7  two_node_pipeli
11:53:17 AM  1000     14062  191.00    1.00    0.00    6.00  192.00     6  two_node_pipeli
11:53:18 AM  1000     14062  154.00    1.00    0.00   13.00  155.00     6  two_node_pipeli
11:53:19 AM  1000     14062  212.00    0.00    0.00    6.00  212.00     6  two_node_pipeli
11:53:20 AM  1000     14062  176.00    0.00    0.00    7.00  176.00     7  two_node_pipeli
11:53:21 AM  1000     14062  180.00    1.00    0.00    7.00  181.00     7  two_node_pipeli
11:53:22 AM  1000     14062  181.00    1.00    0.00    4.00  182.00     6  two_node_pipeli
11:53:23 AM  1000     14062  187.00    0.00    0.00    5.00  187.00     5  two_node_pipeli
11:53:24 AM  1000     14062  175.00    1.00    0.00    4.00  176.00     6  two_node_pipeli
11:53:25 AM  1000     14062  181.00    1.00    0.00    5.00  182.00     7  two_node_pipeli
11:53:26 AM  1000     14062  184.00    1.00    0.00    6.00  185.00     6  two_node_pipeli
11:53:27 AM  1000     14062  182.00    0.00    0.00   15.00  182.00     6  two_node_pipeli
11:53:28 AM  1000     14062  173.00    1.00    0.00    6.00  174.00     7  two_node_pipeli
11:53:29 AM  1000     14062  185.00    0.00    0.00    7.00  185.00     6  two_node_pipeli
11:53:30 AM  1000     14062  179.00    1.00    0.00    6.00  180.00     5  two_node_pipeli
11:53:31 AM  1000     14062  190.00    0.00    0.00    5.00  190.00     5  two_node_pipeli
11:53:32 AM  1000     14062  181.00    1.00    0.00    7.00  182.00     7  two_node_pipeli
11:53:33 AM  1000     14062  180.00    0.00    0.00    7.00  180.00     6  two_node_pipeli
11:53:34 AM  1000     14062  169.00    0.00    0.00   15.00  169.00     7  two_node_pipeli
11:53:35 AM  1000     14062  191.00    1.00    0.00    7.00  192.00     6  two_node_pipeli
11:53:36 AM  1000     14062  178.00    1.00    0.00    5.00  179.00     7  two_node_pipeli
11:53:37 AM  1000     14062  181.00    0.00    0.00    7.00  181.00     5  two_node_pipeli
11:53:38 AM  1000     14062  174.00    0.00    0.00    5.00  174.00     6  two_node_pipeli
11:53:39 AM  1000     14062  192.00    2.00    0.00    3.00  194.00     6  two_node_pipeli
11:53:40 AM  1000     14062  182.00    1.00    0.00    3.00  183.00     7  two_node_pipeli
11:53:41 AM  1000     14062  182.00    0.00    0.00    8.00  182.00     6  two_node_pipeli
11:53:42 AM  1000     14062  172.00    1.00    0.00    7.00  173.00     6  two_node_pipeli
11:53:43 AM  1000     14062  179.00    1.00    0.00   12.00  180.00     6  two_node_pipeli
11:53:44 AM  1000     14062  186.00    0.00    0.00    5.00  186.00     5  two_node_pipeli
11:53:45 AM  1000     14062  183.00    2.00    0.00    7.00  185.00     6  two_node_pipeli
11:53:46 AM  1000     14062  178.00    0.00    0.00    5.00  178.00     5  two_node_pipeli
11:53:47 AM  1000     14062  189.00    1.00    0.00    5.00  190.00     7  two_node_pipeli
11:53:48 AM  1000     14062  172.00    0.00    0.00    6.00  172.00     7  two_node_pipeli
11:53:49 AM  1000     14062  177.00    1.00    0.00    5.00  178.00     6  two_node_pipeli
11:53:50 AM  1000     14062  172.00    0.00    0.00   14.00  172.00     6  two_node_pipeli
11:53:51 AM  1000     14062  195.00    0.00    0.00    4.00  195.00     7  two_node_pipeli
11:53:52 AM  1000     14062  173.00    0.00    0.00    5.00  173.00     6  two_node_pipeli
11:53:53 AM  1000     14062  195.00    2.00    0.00    8.00  197.00     6  two_node_pipeli
11:53:54 AM  1000     14062  176.00    1.00    0.00    6.00  177.00     6  two_node_pipeli
11:53:55 AM  1000     14062  179.00    1.00    0.00    3.00  180.00     5  two_node_pipeli
11:53:56 AM  1000     14062  176.00    0.00    0.00   10.00  176.00     6  two_node_pipeli
11:53:57 AM  1000     14062  184.00    1.00    0.00    9.00  185.00     7  two_node_pipeli
11:53:58 AM  1000     14062  182.00    0.00    0.00    6.00  182.00     7  two_node_pipeli
11:53:59 AM  1000     14062  185.00    1.00    0.00   16.00  186.00     5  two_node_pipeli
11:54:00 AM  1000     14062  179.00    0.00    0.00    2.00  179.00     6  two_node_pipeli
11:54:01 AM  1000     14062  184.00    0.00    0.00    8.00  184.00     5  two_node_pipeli
Average:     1000     14062  180.96    0.87    0.00    9.04  181.83     -  two_node_pipeli
